OBJECTID,SEMEL_YISHUV,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,STAT_2022,YISHUV_STAT_2022,ROVA,TAT_ROVA,COD_TIFKUD,SHAPE_Length,SHAPE_Area
1027,749,פטיש,PATTISH,1,7490001,,,1,10205.1461271032,5986653.76791235
1028,750,פדויים,PEDUYIM,1,7500001,,,1,6160.4696534192,2326929.812307
1029,751,בית מאיר,BET ME'IR,1,7510001,,,1,3942.26637118682,496442.404593728
1030,752,תעוז,TA'OZ,1,7520001,,,1,4793.99410156226,507501.113311398
1031,753,ינוב,YANUV,1,7530001,,,1,5176.84978501906,1374091.69387047
1032,755,גורן,GOREN,1,7550001,,,1,4482.10197755229,857716.056149959
1033,756,בית עזרא,BET EZRA,1,7560001,,,1,6796.4327855072,2358167.72771348
1034,757,מצליח,MAZLIAH,1,7570001,,,1,6427.74538105333,1610589.75382485
1035,758,יד חנה,YAD HANNA,1,7580001,,,1,2839.5144833918,462123.040068567
1036,759,יציץ,YAZIZ,1,7590001,,,1,5836.14891765932,1315291.95204463
1037,760,בן זכאי,BEN ZAKKAY,1,7600001,,,1,6040.10486641003,1314539.30763466
1038,761,שובה,SHUVA,1,7610001,,,1,5924.81247136647,1684182.96581413
1039,762,בטחה,BITHA,1,7620001,,,1,7536.98583427341,2649075.41523463
1040,763,שתולים,SHETULIM,1,7630001,,,1,5699.21751522787,1327641.90488523
1041,764,כפר מרדכי,KEFAR MORDEKHAY,1,7640001,,,1,6152.49909541408,2173609.07538255
1042,765,משגב דב,MISGAV DOV,1,7650001,,,1,5104.74656347641,1574361.53946127
1043,766,קוממיות,QOMEMIYYUT,1,7660001,,,1,5637.53781236819,1833627.69187943
1044,767,פורת,PORAT,1,7670001,,,1,7001.42113787095,1807254.05809208
1045,768,כרמייה,KARMIYYA,1,7680001,,,1,2909.71359784274,442996.347728065
1046,769,ניר עציון,NIR EZYON,1,7690001,,,1,4786.65917646817,564051.617131223
1047,771,מבוא ביתר,MEVO BETAR,1,7710001,,,1,2772.900987201,478576.948680111
1048,772,אמונים,EMUNIM,1,7720001,,,1,6791.40589058638,2033938.42367205
1049,773,עמיקם,AMMIQAM,1,7730001,,,1,5090.88133180452,1081866.55612447
1050,774,צוריאל,ZURI'EL,1,7740001,,,1,4599.57333177627,562266.388769718
1051,775,יד נתן,YAD NATAN,1,7750001,,,1,7514.08189136224,1977093.39771168
1052,776,מחסיה,MAHSEYA,1,7760001,,,1,3506.84762936993,394805.87385002
1053,777,נחשון,NAHSHON,1,7770001,,,1,4401.59415865121,819371.333059148
1054,778,תרום,TARUM,1,7780001,,,1,4143.68102326234,636119.652986236
1055,779,עמינדב,AMMINADAV,1,7790001,,,1,4276.57068925527,494060.269118456
1056,780,אורה,ORA,1,7800001,,,1,6779.32879061965,1009129.13985872
1057,783,אבן ספיר,EVEN SAPPIR,1,7830001,,,1,3408.70210917683,554391.569289049
1058,784,בית נחמיה,BET NEHEMYA,1,7840001,,,1,6101.06237238614,1355960.28508978
1059,785,אחיהוד,AHIHUD,1,7850001,,,1,6240.86417521498,2277118.39669843
1060,786,כפר זיתים,KEFAR ZETIM,1,7860001,,,1,5686.286276208,1688561.62444872
1061,787,גבעת יערים,GIV'AT YE'ARIM,1,7870001,,,1,5707.91425262907,669520.065739221
1062,788,זיתן,ZETAN,1,7880001,,,1,6027.81496832483,1144922.5087671
1063,789,רנן,RANNEN,1,7890001,,,1,8676.32301771298,2713597.90967617
1064,791,משען,MASH'EN,1,7910001,,,1,5599.12255294478,1745417.33338473
1065,792,נתיב השיירה,NETIV HASHAYYARA,1,7920001,,,1,6965.11090514832,2559260.45061664
1066,793,גבעתי,GIV'ATI,1,7930001,,,1,7047.45352749826,2680244.0693772
1067,794,עגור,AGUR,1,7940001,,,1,2756.15844793837,409672.6361187
1068,795,יערה,YA'ARA,1,7950001,,,1,5129.25923624132,915675.122772412
1069,796,צלפון,ZELAFON,1,7960001,,,1,6206.04306183576,868159.933117185
1070,797,אחיעזר,AHI'EZER,1,7970001,,,1,6538.44645419581,2364907.29966906
1071,798,יגל,YAGEL,1,7980001,,,1,5698.43375441002,1689099.14816793
1072,799,זכריה,ZEKHARYA,1,7990001,,,1,3684.13899281276,685418.587726136
1073,800,בית חנניה,BET HANANYA,1,8000001,,,1,3800.10569555702,652010.344455765
1074,801,"חמ""ד",HEMED,1,8010001,,,1,7425.36512580381,1773605.37168462
1075,802,"גבעת כ""ח",GIV'AT KOAH,1,8020001,,,1,5146.84735651207,1393418.5357551
1076,803,יושיביה,YOSHIVYA,1,8030001,,,1,4579.74435995759,1018402.3592409
1077,804,אחיסמך,AHISAMAKH,1,8040001,,,1,8825.36728441406,2849198.34042258
1078,805,ישעי,YISH'I,1,8050001,,,1,4171.3529476639,936105.613650481
1079,806,עין יהב,EN YAHAV,1,8060001,,,1,4364.52836958743,1111773.66635475
1080,807,חניאל,HANNI'EL,1,8070001,,,1,5529.02163154471,1676934.89766363
1081,808,ניר אליהו,NIR ELIYYAHU,1,8080001,,,1,2762.42134360646,401264.862041769
1082,809,נחם,NAHAM,1,8090001,,,1,4551.77595623587,1290826.4706626
1083,810,עופר,OFER,1,8100001,,,1,5016.03408122603,636739.984998124
1084,811,יכיני,YAKHINI,1,8110001,,,1,7707.39225177336,2212127.21055176
1085,812,שלומי,SHELOMI,1,8120001,,,1,14933.1664112598,5856172.38951751
1086,813,עין יעקב,EN YA'AQOV,1,8130001,,,1,6503.25835615925,1057748.08792245
1087,814,תלמים,TELAMIM,1,8140001,,,1,6657.86646323362,1609103.60826289
1088,815,זבדיאל,ZAVDI'EL,1,8150001,,,1,6122.1139124451,1665836.1122726
1089,816,זנוח,ZANOAH,1,8160001,,,1,3734.528144991,583598.672572505
1090,817,עזריקם,AZRIQAM,1,8170001,,,1,7678.3016201413,2695111.8209746
1091,818,זרחיה,ZERAHYA,1,8180001,,,1,8056.21243805979,3248065.11467951
1092,819,אביגדור,AVIGEDOR,1,8190001,,,1,7059.58422333575,2020971.34269365
1093,820,חלץ,HELEZ,1,8200001,,,1,5414.6481056668,1483178.5311082
1094,821,אחוזם,AHUZZAM,1,8210001,,,1,4539.91491082637,1157154.76596194
1095,822,מטע,MATTA,1,8220001,,,1,3988.06552155305,607760.731207391
1096,823,בר גיורא,BAR GIYYORA,1,8230001,,,1,3558.1302061481,624614.938544818
1097,824,כוכב מיכאל,KOKHAV MIKHA'EL,1,8240001,,,1,6234.13189793152,1799149.28468266
1098,825,נס הרים,NES HARIM,1,8250001,,,1,4353.05043171558,702893.422462129
1099,826,עוזה,UZA,1,8260001,,,1,4678.32553767088,1275252.80756164
1100,827,נווה מבטח,NEWE MIVTAH,1,8270001,,,1,6130.94203847677,2194950.60128722
1101,828,ישרש,YASHRESH,1,8280001,,,1,6013.92219838014,1290598.46116077
1102,829,מבטחים,MIVTAHIM,1,8290001,,,1,6351.13318395778,1703423.65945756
1103,831,ירוחם,YEROHAM,1,8310001,,,2,21598.0328422096,16130030.4905722
1104,831,ירוחם,YEROHAM,2,8310002,,,1,4038.82775410677,636028.924535086
1105,831,ירוחם,YEROHAM,3,8310003,,,1,3834.92750915297,742035.632384288
1106,831,ירוחם,YEROHAM,4,8310004,,,1,3871.91117895859,615499.387246587
1107,831,ירוחם,YEROHAM,5,8310005,,,1,5343.86364119391,984351.146138881
1108,831,ירוחם,YEROHAM,6,8310006,,,1,6255.32553499763,1656354.46624512
1109,831,ירוחם,YEROHAM,7,8310007,,,4,3804.4589105224,557238.149475147
1110,831,ירוחם,YEROHAM,8,8310008,,,2,42567.6081398361,37276844.6626478
1111,833,נורית,NURIT,1,8330001,,,1,3374.9197031512,553678.756588127
1112,836,גנות,GANNOT,1,8360001,,,1,4143.15862963999,859183.42709004
1113,837,עזריאל,AZRI'EL,1,8370001,,,1,5238.34071905899,1227403.62906505
1114,838,פדיה,PEDAYA,1,8380001,,,1,5494.10685858449,1218068.98857743
1115,839,פתחיה,PETAHYA,1,8390001,,,1,5178.84584220515,1351590.09902829
1116,840,כיסופים,KISSUFIM,1,8400001,,,1,2779.08458027166,425980.09006957
1117,841,אלישמע,ELISHAMA,1,8410001,,,1,5332.81735142445,1536509.98025155
1118,842,געש,GA'ASH,1,8420001,,,1,3695.09143521676,709258.349128942
1119,843,מרגליות,MARGALIYYOT,1,8430001,,,1,5230.03507124701,774935.658516854
1120,844,נחל עוז,NAHAL OZ,1,8440001,,,1,2829.4213986068,514998.872498287
1121,845,כפר עזה,KEFAR AZZA,1,8450001,,,1,3532.79529081256,651066.991241998
1122,846,שפר,SHEFER,1,8460001,,,1,2571.24012383705,285415.125493151
1123,848,בית רבן,BET RABBAN,1,8480001,,,5,2800.00257541723,302136.848134409
1124,849,דבירה,DEVIRA,1,8490001,,,1,5544.36215687296,751054.620113023
1125,850,אחיטוב,AHITUV,1,8500001,,,1,5319.09794924154,1779968.40685928
1126,851,ניצני עוז,NIZZANE OZ,1,8510001,,,1,4727.78182477647,1443892.52894551
1127,852,גונן,GONEN,1,8520001,,,1,6007.03848939756,877714.268755872
1128,853,גאליה,GE'ALYA,1,8530001,,,1,6289.48637516237,1970850.32410835
1129,854,רחוב,REHOV,1,8540001,,,1,5264.54249030862,1054579.03868616
1130,856,שעלבים,SHA'ALVIM,1,8560001,,,1,3524.87076791399,524126.600424169
1131,857,כפר אביב,KEFAR AVIV,1,8570001,,,1,5859.7011483392,1674462.91403485
1132,858,נווה ירק,NEWE YARAQ,1,8580001,,,1,4636.76137411774,817472.901101152
1133,859,כסלון,KESALON,1,8590001,,,1,4810.00914869331,280817.233358527
1134,861,שדה אליעזר,SEDE ELI'EZER,1,8610001,,,1,7221.49895882102,2094953.02671031
1135,862,גני יוחנן,GANNE YOHANAN,1,8620001,,,1,5910.44757874395,915813.951301709
1136,863,גינתון,GINNATON,1,8630001,,,1,4500.25485906174,1189596.27862456
1137,864,בקוע,BEQOA,1,8640001,,,1,4501.26104225638,971725.150766401
1138,865,שיבולים,SHIBBOLIM,1,8650001,,,1,4570.24215798772,1194811.19028606
1139,866,יטבתה,YOTVATA,1,8660001,,,1,5199.6030257999,782761.393072163
1140,868,אלוני יצחק,ALLONE YIZHAQ,1,8680001,,,5,1610.85018500387,167768.663707641
1141,870,גבעת השלושה,GIV'AT HASHELOSHA,1,8700001,,,1,4546.98862690445,614511.104663619
1142,871,עינת,ENAT,1,8710001,,,1,2893.62214761013,571945.319761277
1143,872,גאולי תימן,GE'ULE TEMAN,1,8720001,,,1,3029.19796294771,388404.4918879
1144,873,שלווה,SHALWA,1,8730001,,,1,4881.50105486517,1412954.25657668
1145,874,מגדל העמק,MIGDAL HAEMEQ,1,8740001,,,1,6064.22990026101,950842.964631445
1146,874,מגדל העמק,MIGDAL HAEMEQ,2,8740002,,,1,3307.41473157443,449787.161172524
1147,874,מגדל העמק,MIGDAL HAEMEQ,3,8740003,,,1,4610.55165653938,739427.370472543
1148,874,מגדל העמק,MIGDAL HAEMEQ,4,8740004,,,2,4171.23472337783,554042.125073031
1149,874,מגדל העמק,MIGDAL HAEMEQ,5,8740005,,,1,4083.53663780295,854093.782534014
1150,874,מגדל העמק,MIGDAL HAEMEQ,6,8740006,,,1,6925.65694484708,1617988.59740542
1151,874,מגדל העמק,MIGDAL HAEMEQ,7,8740007,,,1,3863.79141072459,408683.815488475
1152,874,מגדל העמק,MIGDAL HAEMEQ,8,8740008,,,2,7209.89000177625,1891144.17114849
1153,874,מגדל העמק,MIGDAL HAEMEQ,9,8740009,,,1,5441.06720474105,1248406.64526689
1154,875,כפר עבודה,KEFAR AVODA,1,8750001,,,5,1549.45859511582,111416.737757313
1155,877,בית חירות,BET HERUT,1,8770001,,,1,4518.22190502775,345445.360464918
1156,880,עין שריד,EN SARID,1,8800001,,,1,2800.8496000405,327256.493759365
1157,882,אורנים,ORANIM,1,8820001,,,5,1735.67577451482,178318.842373807
1158,885,שדה בוקר,SEDE BOQER,1,8850001,,,1,4855.00953393814,753893.842715498
1159,886,איתנים,ETANIM,1,8860001,,,5,2121.49913849559,120413.633801204
1160,888,"כפר הרי""ף",KEFAR HARIF,1,8880001,,,1,5403.27570807352,1210977.23823123
1161,889,כפר חסידים ב',KEFAR HASIDIM BET,1,8890001,,,1,4610.82058277695,263272.107111706
1162,890,כפר הנוער הדתי,KEFAR HANO'AR HADATI,1,8900001,,,5,2503.25387388994,239408.152771415
1163,892,עבדון,AVDON,1,8920001,,,1,6102.19632105149,1375583.18070222
1164,897,מדרשת רופין,MIDRESHET RUPPIN,1,8970001,,,1,3017.69769694359,351721.849700096
1165,913,שבלי - אום אל-גנם,SHIBLI-UMM AL-GHANAM,1,9130001,,,1,15643.797911948,3156723.37225385
1166,916,ישע,YESHA,1,9160001,,,1,3543.17792029138,730106.223332483
1167,917,עצמון שגב,ATSMON SEGEV,1,9170001,,,1,4069.67105388528,782650.722849015
1168,919,גבעת ישעיהו,GIV'AT YESHA'YAHU,1,9190001,,,1,6080.21721269489,907053.788245896
1169,921,שער מנשה,SHA'AR MENASHE,1,9210001,,,5,4380.13134570253,558551.320518411
1170,922,רכסים,REKHASIM,1,9220001,,,1,3524.94903375702,445399.233558369
1171,922,רכסים,REKHASIM,2,9220002,,,1,2779.11733620165,277702.786309869
1172,922,רכסים,REKHASIM,3,9220003,,,1,2314.5094616529,253874.969902367
1173,922,רכסים,REKHASIM,4,9220004,,,1,4249.68101638242,630372.006503748
1174,922,רכסים,REKHASIM,5,9220005,,,4,7013.3304104279,1703159.95254853
1175,926,נווה אבות,NEWE AVOT,1,9260001,,,5,2909.77220840491,296592.073117532
1176,942,סואעד (חמרייה)*,SAWA'ID(HAMRIYYE),1,9420001,,,1,1725.41539027936,180367.150853175
1177,944,בסמת טבעון,BASMAT TAB'UN,1,9440001,,,1,15529.9486394433,4050006.23598657
1178,962,טובא-זנגרייה,TUBA-ZANGARIYYE,1,9620001,,,1,15257.2142256408,3746791.46778297
1179,975,זרזיר,ZARZIR,1,9750001,,,1,14924.5115646009,4399715.782032
1180,978,כעביה-טבאש-חג'אג'רה,KA'ABIYYE-TABBASH-HAJAJRE,1,9780001,,,1,20809.2011615267,1602690.63464639
1181,990,ראס עלי,RAS ALI,1,9900001,,,1,3072.31072881845,498282.226534355
1182,993,חמאם,HAMAM,1,9930001,,,1,5129.20156177526,425398.496738021
1183,994,מנשית זבדה,MANSHIYYET ZABDA,1,9940001,,,1,4555.79809211501,1228906.48386496
1184,997,רומת הייב,RUMAT HEIB,1,9970001,,,1,7985.36277951348,1686294.86013245
1185,998,ביר אל-מכסור,BIR EL-MAKSUR,1,9980001,,,1,13929.2051809743,2879298.14531763
1186,998,ביר אל-מכסור,BIR EL-MAKSUR,2,9980002,,,1,6731.98720184329,1479856.72290805
1187,998,ביר אל-מכסור,BIR EL-MAKSUR,3,9980003,,,1,9445.4915831091,1501438.02045517
1188,1015,מבשרת ציון,MEVASSERET ZIYYON,1,10150001,,,1,5125.33176290239,807606.249944552
1189,1015,מבשרת ציון,MEVASSERET ZIYYON,2,10150002,,,1,4360.58662039647,603570.046407588
1190,1015,מבשרת ציון,MEVASSERET ZIYYON,3,10150003,,,1,3701.82208919797,701751.617260881
1191,1015,מבשרת ציון,MEVASSERET ZIYYON,4,10150004,,,1,4066.64575242842,849008.555715804
1192,1015,מבשרת ציון,MEVASSERET ZIYYON,5,10150005,,,1,5116.07458940449,1147503.65803836
1193,1015,מבשרת ציון,MEVASSERET ZIYYON,6,10150006,,,1,5893.26600126934,1270576.7403514
1194,1015,מבשרת ציון,MEVASSERET ZIYYON,7,10150007,,,1,4986.46917522312,929784.716314134
1195,1020,אור עקיבא,OR AQIVA,1,10200001,,,2,4367.66970670251,862964.731699959
1196,1020,אור עקיבא,OR AQIVA,2,10200002,,,1,3638.10053439791,595379.933905837
1197,1020,אור עקיבא,OR AQIVA,3,10200003,,,1,2799.66875027398,265875.565096924
1198,1020,אור עקיבא,OR AQIVA,4,10200004,,,4,6144.68805253109,871644.290585956
1199,1020,אור עקיבא,OR AQIVA,5,10200005,,,1,5858.35964582933,994781.117666989
1200,1020,אור עקיבא,OR AQIVA,6,10200006,,,1,3574.57088915669,373235.266125612
1201,1020,אור עקיבא,OR AQIVA,7,10200007,,,1,2312.12751147153,325924.29908726
1202,1020,אור עקיבא,OR AQIVA,8,10200008,,,1,2178.55406026125,272221.996451167
1203,1020,אור עקיבא,OR AQIVA,9,10200009,,,4,4871.61251813673,983972.524272091
1204,1024,חרוצים,HARUZIM,1,10240001,,,1,1779.30095480826,204163.971231814
1205,1031,שדרות,SEDEROT,1,10310001,,,2,8939.42076644559,1940467.62908538
1206,1031,שדרות,SEDEROT,2,10310002,,,1,4002.38018561209,643423.817441885
1207,1031,שדרות,SEDEROT,3,10310003,,,1,2385.6079720209,327258.322461495
1208,1031,שדרות,SEDEROT,4,10310004,,,1,2671.06499841598,409866.658920657
1209,1031,שדרות,SEDEROT,5,10310005,,,1,3727.53680179548,719627.33446964
1210,1031,שדרות,SEDEROT,6,10310006,,,1,3578.00449024821,618799.839759383
1211,1031,שדרות,SEDEROT,7,10310007,,,1,4189.4335440164,850604.857201634
1212,1031,שדרות,SEDEROT,8,10310008,,,1,5559.0111684297,651207.493000292
1213,1031,שדרות,SEDEROT,9,10310009,,,1,6563.29028639513,1424425.31826278
1214,1031,שדרות,SEDEROT,10,10310010,,,4,8717.46977352409,3070651.75046215
1215,1034,קריית מלאכי,QIRYAT MAL'AKHI,1,10340001,,,2,4302.95670193212,575470.865098537
1216,1034,קריית מלאכי,QIRYAT MAL'AKHI,2,10340002,,,1,2540.48667253641,214677.045027508
1217,1034,קריית מלאכי,QIRYAT MAL'AKHI,3,10340003,,,1,2790.15920613023,462821.34362544
1218,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,10340004,,,1,2165.90175992185,157528.570654457
1219,1034,קריית מלאכי,QIRYAT MAL'AKHI,5,10340005,,,1,3478.93777156924,339187.095622976
1220,1034,קריית מלאכי,QIRYAT MAL'AKHI,6,10340006,,,1,2406.06033004757,310796.012552159
1221,1034,קריית מלאכי,QIRYAT MAL'AKHI,7,10340007,,,4,1781.4869670505,142336.638284197
1222,1034,קריית מלאכי,QIRYAT MAL'AKHI,8,10340008,,,1,1988.97019041458,183470.537658945
1223,1034,קריית מלאכי,QIRYAT MAL'AKHI,9,10340009,,,1,1963.80287938135,153229.513284836
1224,1034,קריית מלאכי,QIRYAT MAL'AKHI,10,10340010,,,1,1534.01134120865,133880.391831353
1225,1034,קריית מלאכי,QIRYAT MAL'AKHI,11,10340011,,,1,2451.11648903127,388083.009059577
1226,1034,קריית מלאכי,QIRYAT MAL'AKHI,12,10340012,,,1,2601.01367004129,391589.336960867
1227,1034,קריית מלאכי,QIRYAT MAL'AKHI,13,10340013,,,2,4699.17163992865,1126307.19563514
1228,1043,גיזו,GIZO,1,10430001,,,1,1383.51287940515,94998.5144767517
1229,1044,יעף,YE'AF,1,10440001,,,1,1649.53779149175,125652.873099241
1230,1045,שתולה,SHETULA,1,10450001,,,1,4720.10879932516,755206.397195808
1231,1046,אוהד,OHAD,1,10460001,,,1,3026.20160150458,410138.80703713
1232,1047,חזון,HAZON,1,10470001,,,1,4082.67108303082,637866.063890475
1233,1050,בית חשמונאי,BET HASHMONAY,1,10500001,,,1,4565.97876612213,791503.573964247
1234,1051,תלמי אליהו,TALME ELIYYAHU,1,10510001,,,1,2407.05486971762,356520.856173351
1235,1052,קטורה,QETURA,1,10520001,,,1,2367.17016157826,326979.756109178
1236,1053,עין חצבה,EN HAZEVA,1,10530001,,,1,1613.67539819037,158848.786852615
1237,1054,תל שבע,TEL SHEVA,1,10540001,,,1,5590.29529897349,1134351.72131393
1238,1054,תל שבע,TEL SHEVA,2,10540002,,,1,11852.4243185647,5235464.25797921
1239,1054,תל שבע,TEL SHEVA,3,10540003,,,1,7284.06893337636,1200138.73679949
1240,1054,תל שבע,TEL SHEVA,4,10540004,,,1,4714.50545716747,870633.626028579
1241,1054,תל שבע,TEL SHEVA,5,10540005,,,1,5469.03736184962,980483.844263635
1242,1056,"עין כרם-בי""ס חקלאי",EN KAREM-B.S.HAQLA'I,1,10560001,,,5,1743.71083480781,115937.436920132
1243,1057,נווה זוהר,NEWE ZOHAR,1,10570001,,,1,2884.78601307332,371207.058223609
1244,1058,שדה ניצן,SEDE NIZZAN,1,10580001,,,1,3912.60119504847,899339.866041451
1245,1059,כסיפה,KUSEIFE,1,10590001,,,1,6639.54051461806,2243770.4756809
1246,1059,כסיפה,KUSEIFE,2,10590002,,,1,3424.60412304515,700074.811804746
1247,1059,כסיפה,KUSEIFE,3,10590003,,,1,3903.17140180214,803049.852494522
1248,1059,כסיפה,KUSEIFE,4,10590004,,,1,2653.90384087566,411846.649152298
1249,1059,כסיפה,KUSEIFE,5,10590005,,,1,15720.2254969604,3408064.41702304
1250,1059,כסיפה,KUSEIFE,6,10590006,,,1,3495.47136445862,617267.848180714
1251,1059,כסיפה,KUSEIFE,7,10590007,,,1,5954.18904772376,1351448.49636456
1252,1059,כסיפה,KUSEIFE,8,10590008,,,1,14270.8400324797,3488416.34391059
1253,1059,כסיפה,KUSEIFE,9,10590009,,,1,3232.74458076401,502350.574203135
1254,1060,לקיה,LAQYE,1,10600001,,,1,5092.97603746447,1190556.08379764
1255,1060,לקיה,LAQYE,2,10600002,,,1,4093.52031838035,927438.416762812
1256,1060,לקיה,LAQYE,3,10600003,,,1,6379.08322525023,2336006.64483596
1257,1060,לקיה,LAQYE,4,10600004,,,1,5171.2460644804,1449140.52860256
1258,1060,לקיה,LAQYE,5,10600005,,,1,5079.62562821531,1183624.66643956
1259,1061,נוף הגליל,NOF HAGALIL,11,10610011,,1,2,14910.3493898732,3757460.90311314
1260,1061,נוף הגליל,NOF HAGALIL,12,10610012,,1,1,4138.16985535106,468615.024875719
1261,1061,נוף הגליל,NOF HAGALIL,13,10610013,,1,1,3353.47828810986,332526.06805394
1262,1061,נוף הגליל,NOF HAGALIL,14,10610014,,1,1,4978.73558317767,929166.142429535
1263,1061,נוף הגליל,NOF HAGALIL,15,10610015,,1,2,4220.87883074647,956394.150346665
1264,1061,נוף הגליל,NOF HAGALIL,16,10610016,,1,4,5701.52746999414,716544.10735126
1265,1061,נוף הגליל,NOF HAGALIL,21,10610021,,2,1,7720.09611886378,1048706.83024835
